,precision,recall,f1-score,support
Benign,0.9986999193053361,0.8217125382262997,0.9016021596233129,654.0
ACK,0.9946609037902856,0.9999677760898587,0.9973072800006074,21723.0
accuracy,0.9947580104571658,0.9947580104571658,0.9947580104571658,0.9947580104571658
macro avg,0.9966804115478108,0.9108401571580792,0.9494547198119602,22377.0
weighted avg,0.994778949826253,0.9947580104571658,0.9945101602469878,22377.0
