Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ARP,5,1,0,ET,0.6808176100628931,0.680566681501261,0.6811309523809523,0.680566681501261,0.6804692430485948,0.3612941525675275,0.6805666815012609,0.0,0.015729665756225586
ARP,5,1,1,ET,0.6525157232704403,0.6518765761756415,0.6548271968383272,0.6518765761756415,0.6506076507567979,0.30412309885931554,0.6518765761756415,0.0,0.0
ARP,5,1,2,ET,0.6745283018867925,0.6739207832665777,0.6769927536231883,0.6739207832665777,0.672890717592075,0.34824451969345926,0.6739207832665777,0.0,0.0
ARP,5,1,3,ET,0.6320754716981132,0.6313900014834595,0.6343122883283627,0.6313900014834595,0.6297873610682694,0.263123496033986,0.6313900014834595,0.0,0.0
ARP,5,1,4,ET,0.6713836477987422,0.6706275033377838,0.6752997358260516,0.6706275033377838,0.6689075923292094,0.3417518421678155,0.6706275033377838,0.0011386871337890625,0.0009899139404296875
ARP,5,1,5,ET,0.6650943396226415,0.6644266429313158,0.6679258241758241,0.6644266429313158,0.6630945423345229,0.3292733646247995,0.6644266429313159,0.0,0.0
ARP,5,1,6,ET,0.6682389937106918,0.6678385996143006,0.6691349411999203,0.6678385996143006,0.6674489201680152,0.33592636579572455,0.6678385996143006,0.0,0.0
ARP,5,1,7,ET,0.6682389937106918,0.6677199228601098,0.6698821973794927,0.6677199228601098,0.6669867857807557,0.3357685911142789,0.6677199228601098,0.0,0.0
ARP,5,1,8,ET,0.6415094339622641,0.6408544726301735,0.6437199164471892,0.6408544726301735,0.6394557823129251,0.28206042242224405,0.6408544726301736,0.0,0.0
ARP,5,1,9,ET,0.6022012578616353,0.6015279632102062,0.6036885908209437,0.6015279632102062,0.5998259117870155,0.20331531103321254,0.6015279632102063,0.0,0.0
