Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
HTTP,5,1,0,ET,0.9794871794871794,0.9790924210026135,0.9797509846942822,0.9790924210026135,0.9793956043956044,0.9587922973294238,0.9790924210026133,0.001999378204345703,0.0
HTTP,5,1,1,ET,0.9756410256410256,0.9751524510968559,0.9759849000720617,0.9751524510968559,0.975528037900167,0.9510580962193865,0.9751524510968559,0.0011157989501953125,0.0
HTTP,5,1,2,ET,0.9807692307692307,0.9804585412211927,0.9809441702836079,0.9804585412211927,0.9806866633982559,0.9613739006417875,0.9804585412211926,0.0,0.015620231628417969
HTTP,5,1,3,ET,0.982051282051282,0.9815078799398115,0.9825396825396826,0.9815078799398115,0.9819648413500603,0.9639318271898534,0.9815078799398115,0.0018956661224365234,0.0
HTTP,5,1,4,ET,0.9474358974358974,0.9479488397877563,0.9469135802469135,0.9479488397877563,0.9473041578304735,0.894622380387505,0.9479488397877562,0.0,0.0
HTTP,5,1,5,ET,0.9641025641025641,0.9642828858794646,0.963744232036915,0.9642828858794646,0.9639879696074294,0.9279778393351801,0.9642828858794646,0.0,0.0
HTTP,5,1,6,ET,0.9576923076923077,0.9574522847865685,0.9576002640699786,0.9574522847865685,0.9575246823839643,0.9150495049504951,0.9574522847865684,0.0020492076873779297,0.0
HTTP,5,1,7,ET,0.9897435897435898,0.9897046012512869,0.9897046012512869,0.9897046012512869,0.9897046012512869,0.9794092025025738,0.9897046012512869,0.0010170936584472656,0.0010027885437011719
HTTP,5,1,8,ET,0.9807692307692307,0.9807753227211531,0.9806262411675057,0.9807753227211531,0.980699152577323,0.9613983688336368,0.980775322721153,0.0,0.0
HTTP,5,1,9,ET,0.9692307692307692,0.9702225390037222,0.96875,0.9702225390037222,0.9691721943732667,0.9383642828921375,0.9702225390037221,0.001001119613647461,0.00099945068359375
