MEAN,STD,TIME
0.4375810557493556,0.4375810557493556,3.4429309368133545
0.44567695540775676,0.44567695540775676,4.220398664474487
0.4730374015521624,0.4730374015521624,4.29540491104126
0.4995035503439528,0.4995035503439528,4.223252534866333
0.49883702286331094,0.49883702286331094,4.216531753540039
0.516645844271842,0.516645844271842,4.329481840133667
0.5182370666713562,0.5182370666713562,4.342261791229248
0.535344981089523,0.535344981089523,4.374665975570679
0.5310170013783693,0.5310170013783693,4.354639530181885
0.5636886032952124,0.5636886032952124,4.37397027015686
0.5194037075906622,0.5194037075906622,4.3570311069488525
0.5283584363644609,0.5283584363644609,4.244370222091675
0.5497376293529995,0.5497376293529995,4.237493991851807
0.5493722787730445,0.5493722787730445,4.265846490859985
0.5433387835544005,0.5433387835544005,4.321100950241089
0.5517554637915156,0.5517554637915156,4.094313144683838
0.5564455896884256,0.5564455896884256,4.204813241958618
0.5606177016921025,0.5606177016921025,4.262490272521973
0.561305134782517,0.561305134782517,4.140006065368652
0.5393683975630151,0.5393683975630151,4.081967115402222
0.5563950467759364,0.5563950467759364,4.425092935562134
0.5524878995156226,0.5524878995156226,4.183849573135376
0.558207548630958,0.558207548630958,4.183984279632568
0.5524294700584148,0.5524294700584148,4.13029670715332
0.5524337322884957,0.5524337322884957,4.148781061172485
