Attack,Feature,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
Bwd URG Flags,ACK,0,0,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0,0.0
Bwd URG Flags,ACK,0,1,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.002001523971557617,0.0
Bwd URG Flags,ACK,0,2,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.006407260894775391,0.0010585784912109375
Bwd URG Flags,ACK,0,3,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.008044958114624023,0.0
Bwd URG Flags,ACK,0,4,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0020189285278320312,0.0
Bwd URG Flags,ACK,0,5,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0,0.0
Bwd URG Flags,ACK,0,6,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0010001659393310547,0.0
Bwd URG Flags,ACK,0,7,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0,0.000997781753540039
Bwd URG Flags,ACK,0,8,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0,0.0
Bwd URG Flags,ACK,0,9,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0,0.0
Bwd URG Flags,ACK,0,10,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0,0.001009225845336914
Bwd URG Flags,ACK,0,11,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0,0.0
Bwd URG Flags,ACK,0,12,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0,0.0
Bwd URG Flags,ACK,0,13,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0011081695556640625,0.0
Bwd URG Flags,ACK,0,14,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0,0.0
Bwd URG Flags,ACK,0,15,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0,0.0
Bwd URG Flags,ACK,0,16,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0,0.0
Bwd URG Flags,ACK,0,17,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0017211437225341797,0.0
Bwd URG Flags,ACK,0,18,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0,0.0
Bwd URG Flags,ACK,0,19,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0009937286376953125,0.0
Bwd URG Flags,ACK,0,20,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.004484891891479492,0.0
Bwd URG Flags,ACK,0,21,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0,0.0
Bwd URG Flags,ACK,0,22,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0,0.0
Bwd URG Flags,ACK,0,23,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0,0.00101470947265625
Bwd URG Flags,ACK,0,24,ET,0.022169215658762453,0.5,0.011084607829381227,0.5,0.021688400823610156,0.0,0.5,0.0,0.0008437633514404297
