Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ACK,5,1,0,ET,0.9301370738409432,0.9447678754576341,0.9201202535991052,0.9447678754576341,0.927367445258071,0.8554676237555066,0.9447678754576342,0.023749113082885742,0.006227016448974609
ACK,5,1,1,ET,0.9933699715627696,0.9947501960112534,0.9911459966676236,0.9947501960112534,0.992895185399001,0.9857910336774214,0.9947501960112534,0.0222628116607666,0.005026340484619141
ACK,5,1,2,ET,0.9999201201393105,0.9999095262567231,0.9999186362775311,0.9999095262567231,0.9999140809511192,0.9998281619022857,0.9999095262567232,0.03177976608276367,0.004083871841430664
ACK,5,1,3,ET,0.9837684123078889,0.977949487296055,0.987446617565336,0.977949487296055,0.9823746233179634,0.9647591704628378,0.9779494872960549,0.02441096305847168,0.0066967010498046875
ACK,5,1,4,ET,0.9998721922228968,0.9998716417287643,0.9998534273570947,0.9998716417287643,0.9998625332790709,0.9997250665584437,0.9998716417287644,0.021667003631591797,0.008287191390991211
ACK,5,1,5,ET,0.9837364603636132,0.9870351853926045,0.9788809853586022,0.9870351853926045,0.9826593792104058,0.9653280809726299,0.9870351853926046,0.032446861267089844,0.005783557891845703
ACK,5,1,6,ET,0.9988657059782088,0.9985385203291671,0.9990219956642272,0.9985385203291671,0.998779370262371,0.99755874240821,0.9985385203291672,0.03258776664733887,0.0
ACK,5,1,7,ET,0.9971403009873151,0.9977304455440108,0.9961473013110513,0.9977304455440108,0.9969290519936159,0.9938581567262439,0.9977304455440108,0.025304317474365234,0.005010843276977539
ACK,5,1,8,ET,0.9589577275777231,0.9675217720735025,0.9497719007680276,0.9675217720735025,0.9567857116546644,0.9137234928615476,0.9675217720735027,0.028072357177734375,0.0
ACK,5,1,9,ET,0.9998721922228968,0.9998716417287643,0.9998534273570947,0.9998716417287643,0.9998625332790709,0.9997250665584437,0.9998716417287644,0.028725862503051758,0.0030736923217773438
