,precision,recall,f1-score,support
1,0.9472694615669479,0.9947936009141551,0.9700702468536789,14002.0
0,0.9455044801327774,0.6359781121751026,0.7270547962991157,2193.0
accuracy,0.9462056190182156,0.9462056190182156,0.9462056190182156,0.9462056190182156
macro avg,0.9463869708498628,0.8153858565446288,0.8485625215763974,16195.0
weighted avg,0.9470304616110887,0.9462056190182156,0.9371629987483281,16195.0
