Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
UDP,5,1,0,ET,0.9950404685611983,0.997405272899172,0.9298598997035282,0.997405272899172,0.9609868367899268,0.921988739306083,0.9974052728991721,0.11487317085266113,0.12485003471374512
UDP,5,1,1,ET,0.9982120445095743,0.9987427019930026,0.9724922250631264,0.9987427019930026,0.9852379198014951,0.9704765826036913,0.9987427019930026,0.09822702407836914,0.11022591590881348
UDP,5,1,2,ET,0.9993011781808663,0.9996396400739521,0.9887585532746823,0.9996396400739521,0.9941351282920382,0.9882703046582365,0.9996396400739521,0.0989992618560791,0.13016533851623535
UDP,5,1,3,ET,0.9957790227245638,0.997823377837985,0.9390112116709441,0.997823377837985,0.966434309515134,0.932878128858097,0.997823377837985,0.10964035987854004,0.11496281623840332
UDP,5,1,4,ET,0.9954938847247834,0.9976390850251028,0.9354470003366735,0.9976390850251028,0.9643156651694862,0.9286427806248054,0.9976390850251028,0.09435009956359863,0.12013888359069824
UDP,5,1,5,ET,0.9957743483311247,0.9978209674036971,0.9389519178822259,0.9978209674036971,0.9663994738159042,0.9328084877595147,0.9978209674036971,0.07842111587524414,0.09638857841491699
UDP,5,1,6,ET,0.9985135428863912,0.9992334818964332,0.9766793781167498,0.9992334818964332,0.9876777174088887,0.975355886212787,0.9992334818964332,0.09301495552062988,0.11101508140563965
UDP,5,1,7,ET,0.9231786810264033,0.9592307717339126,0.6415207634518558,0.9592307717339126,0.6999124227402698,0.4132991557754052,0.9592307717339126,0.10016083717346191,0.13596677780151367
UDP,5,1,8,ET,0.9957416275770515,0.9972825058652356,0.9388771999542003,0.9972825058652356,0.9661228097739394,0.932255094473231,0.9972825058652356,0.10015082359313965,0.1098020076751709
UDP,5,1,9,ET,0.9960057308063562,0.9971579011532816,0.9424304416070235,0.9971579011532816,0.9680828986422266,0.9361735392032372,0.9971579011532816,0.09746146202087402,0.11800575256347656
