Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
HTTP,5,1,0,ET,0.5,0.5,0.25,0.5,0.3333333333333333,0.0,0.5,0.007628917694091797,0.0
HTTP,5,1,1,ET,0.9665071770334929,0.9665071770334928,0.968609865470852,0.9665071770334928,0.9664695636230289,0.9330143540669856,0.9665071770334928,0.0,0.0
HTTP,5,1,2,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004657745361328125,0.0
HTTP,5,1,3,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0027077198028564453,0.0
HTTP,5,1,4,ET,0.9832535885167464,0.9832535885167464,0.9837962962962963,0.9832535885167464,0.9832488907971948,0.9665071770334929,0.9832535885167464,0.00461888313293457,0.0
HTTP,5,1,5,ET,0.507177033492823,0.507177033492823,0.7518072289156627,0.507177033492823,0.3490868408321238,0.014354066985645897,0.507177033492823,0.0,0.0
HTTP,5,1,6,ET,0.9521531100478469,0.9521531100478469,0.9563318777292577,0.9521531100478469,0.952043321630986,0.9043062200956937,0.9521531100478469,0.0009813308715820312,0.0015735626220703125
HTTP,5,1,7,ET,0.9569377990430622,0.9569377990430622,0.960352422907489,0.9569377990430622,0.9568577981651376,0.9138755980861244,0.9569377990430622,0.004010915756225586,0.0
HTTP,5,1,8,ET,0.8660287081339713,0.8660287081339713,0.8943396226415095,0.8660287081339713,0.8635802037438516,0.7320574162679425,0.8660287081339713,0.0,0.0050084590911865234
HTTP,5,1,9,ET,0.6794258373205742,0.6794258373205742,0.80466472303207,0.6794258373205742,0.6427076954480506,0.3588516746411483,0.6794258373205742,0.002507448196411133,0.0
