,precision,recall,f1-score,support
Benign,0.5305349354723378,0.9772925764192137,0.6876622105002458,10992.0
BF,0.757720197737559,0.06592337917485266,0.11924840853521719,10180.0
accuracy,0.5390846400906858,0.5390846400906858,0.5390846400906858,0.5390846400906858
macro avg,0.6441275666049485,0.5216079777970333,0.40345530951773145,21172.0
weighted avg,0.6397710005516856,0.5390846400906858,0.4143553663662957,21172.0
