,precision,recall,f1-score,support
1,0.7639804073986275,0.9,0.817315021199873,209.0
0,0.95,0.7822966507177034,0.7921505083148683,209.0
accuracy,0.8411483253588518,0.8411483253588518,0.8411483253588518,0.8411483253588518
macro avg,0.8569902036993138,0.8411483253588518,0.8047327647573708,418.0
weighted avg,0.8569902036993138,0.8411483253588518,0.8047327647573708,418.0
