Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
SP,5,1,0,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.005987882614135742
SP,5,1,1,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.006040096282958984
SP,5,1,2,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0020356178283691406
SP,5,1,3,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001981973648071289,0.002998828887939453
SP,5,1,4,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0011317729949951172,0.0038242340087890625
SP,5,1,5,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005007505416870117,0.0030450820922851562
SP,5,1,6,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.008383035659790039
SP,5,1,7,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.010428190231323242
SP,5,1,8,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0019757747650146484,0.002652883529663086
SP,5,1,9,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00021028518676757812,0.006187915802001953
