Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
SYN,5,1,0,ET,0.9986242884250475,0.9073119192240701,0.9818599369739813,0.9073119192240701,0.9414210970483543,0.8828471447680591,0.9073119192240702,0.0,0.015758752822875977
SYN,5,1,1,ET,0.9997153700189754,0.9851374410935165,0.9923857239413041,0.9851374410935165,0.9887343574308349,0.9774687228891624,0.9851374410935165,0.018248319625854492,0.013117551803588867
SYN,5,1,2,ET,0.9984819734345352,0.9366789563495221,0.9432032365249783,0.9366789563495221,0.9399165729644531,0.8798331887421996,0.9366789563495221,0.015621423721313477,0.0
SYN,5,1,3,ET,0.9994307400379506,0.9629152188712944,0.9918873549387437,0.9629152188712944,0.9769560317149719,0.9539123321314635,0.9629152188712944,0.0,0.015628814697265625
SYN,5,1,4,ET,0.9997628083491461,0.9888411447972203,0.9924657007144171,0.9888411447972203,0.9906466410126689,0.9812932836854006,0.9888411447972203,0.015609025955200195,0.0
SYN,5,1,5,ET,0.9993833017077799,0.9592115151675906,0.9918010123460157,0.9592115151675906,0.9749406504731913,0.9498816721715625,0.9592115151675906,0.009582042694091797,0.008041143417358398
SYN,5,1,6,ET,0.9984345351043643,0.9403349159615573,0.9371180290297938,0.9403349159615573,0.9387204929844901,0.8774409967653048,0.9403349159615573,0.01112818717956543,0.008145332336425781
SYN,5,1,7,ET,0.9990037950664137,0.9332617171958304,0.9870706106870228,0.9332617171958304,0.9585729626536212,0.9171476698483998,0.9332617171958304,0.007261753082275391,0.0
SYN,5,1,8,ET,0.9988614800759014,0.9773480809527599,0.9386321958200946,0.9773480809527599,0.9571602618751733,0.9143215684680611,0.9773480809527598,0.018305301666259766,0.006237506866455078
SYN,5,1,9,ET,0.9994781783681215,0.9702987542328674,0.9882706076739489,0.9702987542328674,0.9791140024364595,0.9582280989353461,0.9702987542328675,0.015740394592285156,0.0
