Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
SSDP_F,3,1,0,DT,0.5123,0.5123,0.5123002602735074,0.5123,0.5122974200533521,0.024599999999999955,0.5123,0.1562490463256836,0.0
SSDP_F,3,1,1,DT,0.51295,0.51295,0.5130952007646465,0.51295,0.5115961334929555,0.025900000000000034,0.51295,0.17187190055847168,0.0
SSDP_F,3,1,2,DT,0.5112,0.5112,0.5112526461803134,0.5112,0.5106276104783198,0.022399999999999975,0.5112,0.17186307907104492,0.015625476837158203
SSDP_F,3,1,3,DT,0.51155,0.5115500000000001,0.5117589433712806,0.5115500000000001,0.509370514661064,0.02310000000000001,0.51155,0.17186379432678223,0.01562666893005371
SSDP_F,3,1,4,DT,0.5116,0.5116,0.5116304886281092,0.5116,0.5112797122722347,0.0232,0.5115999999999999,0.18749666213989258,0.0
SSDP_F,3,1,5,DT,0.50665,0.50665,0.5067414972865474,0.50665,0.5049703334018785,0.013299999999999979,0.50665,0.14060664176940918,0.0
SSDP_F,3,1,6,DT,0.51185,0.51185,0.511867590736369,0.51185,0.5116690428596947,0.023700000000000054,0.5118499999999999,0.17187237739562988,0.0
SSDP_F,3,1,7,DT,0.51025,0.51025,0.5102558582487903,0.51025,0.5101800524869452,0.020499999999999963,0.51025,0.214308500289917,0.0
SSDP_F,3,1,8,DT,0.50985,0.50985,0.5098650818357613,0.50985,0.5096625918167488,0.01970000000000005,0.5098499999999999,0.18750429153442383,0.015619754791259766
SSDP_F,3,1,9,DT,0.50965,0.5096499999999999,0.5098229756264694,0.5096499999999999,0.5074817759405631,0.019299999999999984,0.50965,0.20311665534973145,0.0
