Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
SSL_Ren,4,1,0,DT,0.50845,0.5084500000000001,0.5084504503244978,0.5084500000000001,0.508443451237879,0.016900000000000026,0.5084500000000001,0.3749854564666748,0.015627145767211914
SSL_Ren,4,1,1,DT,0.50875,0.50875,0.5087500105875128,0.50875,0.50874985139683,0.01749999999999996,0.50875,0.42186903953552246,0.0
SSL_Ren,4,1,2,DT,0.5092,0.5092,0.5092005314226951,0.5092,0.50919291274566,0.018399999999999972,0.5092,0.34374070167541504,0.015620708465576172
SSL_Ren,4,1,3,DT,0.51095,0.51095,0.5109500088695071,0.51095,0.5109499009673549,0.02190000000000003,0.51095,0.3593742847442627,0.0
SSL_Ren,4,1,4,DT,0.5066,0.5065999999999999,0.5066016900326484,0.5065999999999999,0.5065684203789043,0.01319999999999999,0.5065999999999999,0.32811975479125977,0.01562666893005371
SSL_Ren,4,1,5,DT,0.5077,0.5077,0.5077000603684734,0.5077,0.5076990350901088,0.01539999999999997,0.5077,0.3281245231628418,0.0
SSL_Ren,4,1,6,DT,0.50855,0.50855,0.5085526794689508,0.50855,0.5085115053923811,0.017100000000000004,0.5085500000000001,0.29691052436828613,0.015589475631713867
SSL_Ren,4,1,7,DT,0.50995,0.50995,0.5099500000995,0.50995,0.509949998774875,0.01990000000000003,0.50995,0.29686999320983887,0.0
SSL_Ren,4,1,8,DT,0.5086,0.5085999999999999,0.5086002150053751,0.5085999999999999,0.5085969287308045,0.017199999999999993,0.5085999999999999,0.32812047004699707,0.0
SSL_Ren,4,1,9,DT,0.5101,0.5101,0.5101001458461061,0.5101,0.5100982314546156,0.020199999999999996,0.5101,0.2968623638153076,0.0
