Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
AWT,12,1,0,DT,0.5342,0.5342,0.5342005472087553,0.5342,0.5341981367925472,0.06840000000000002,0.5342,0.19590497016906738,0.0030002593994140625
AWT,12,1,1,DT,0.53225,0.53225,0.5322516258044567,0.53225,0.5322441051063346,0.0645,0.53225,0.19051003456115723,0.0039882659912109375
AWT,12,1,2,DT,0.53615,0.53615,0.5361500032535003,0.53615,0.5361499895633748,0.07230000000000003,0.53615,0.19306707382202148,0.003541707992553711
AWT,12,1,3,DT,0.53555,0.53555,0.5355550349484991,0.53555,0.535533556726742,0.07110000000000005,0.5355500000000001,0.19722557067871094,0.004006862640380859
AWT,12,1,4,DT,0.5364,0.5364,0.5364004717501138,0.5364,0.5363984979311334,0.07279999999999998,0.5364,0.2003779411315918,0.0030002593994140625
AWT,12,1,5,DT,0.5316,0.5316000000000001,0.5316013765559628,0.5316000000000001,0.5315948990684509,0.06320000000000003,0.5316,0.1930985450744629,0.004003047943115234
AWT,12,1,6,DT,0.5292,0.5292,0.5292001168004672,0.5292,0.5291995291995293,0.05840000000000001,0.5292,0.18896770477294922,0.003997325897216797
AWT,12,1,7,DT,0.53815,0.5381499999999999,0.538152033121845,0.5381499999999999,0.5381438469214006,0.07630000000000003,0.5381499999999999,0.1899867057800293,0.002996683120727539
AWT,12,1,8,DT,0.5349,0.5348999999999999,0.5349010177136766,0.5348999999999999,0.5348966093962826,0.06979999999999997,0.5348999999999999,0.19402694702148438,0.00400090217590332
AWT,12,1,9,DT,0.5324,0.5324,0.5324005184082945,0.5324,0.5323981295925184,0.06479999999999997,0.5324,0.1903820037841797,0.004000425338745117
