Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
Vid_Inj,8,1,0,DT,0.49345,0.49345,0.49344656331226655,0.49345,0.49338358132097015,-0.01309999999999989,0.49345000000000006,0.1251373291015625,0.0030002593994140625
Vid_Inj,8,1,1,DT,0.4912,0.4912,0.49119526093724686,0.4912,0.4911315266582271,-0.01760000000000006,0.4912000000000001,0.12374734878540039,0.002994537353515625
Vid_Inj,8,1,2,DT,0.49635,0.49634999999999996,0.4963471565901614,0.49634999999999996,0.49625196937387006,-0.007300000000000084,0.49635,0.1257026195526123,0.004004716873168945
Vid_Inj,8,1,3,DT,0.4943,0.49429999999999996,0.4942971894268371,0.49429999999999996,0.4942376850251719,-0.011400000000000077,0.4942999999999999,0.12991905212402344,0.004004955291748047
Vid_Inj,8,1,4,DT,0.49565,0.49565,0.49564978070544535,0.49565,0.4956436438490216,-0.00869999999999993,0.49565000000000003,0.12609052658081055,0.003004789352416992
Vid_Inj,8,1,5,DT,0.4964,0.49639999999999995,0.49639951551880823,0.49639999999999995,0.4963830583260821,-0.007200000000000095,0.49639999999999995,0.1278228759765625,0.002990245819091797
Vid_Inj,8,1,6,DT,0.49585,0.49585,0.4958475480186295,0.49585,0.4957755651283632,-0.008299999999999974,0.49585,0.12460494041442871,0.0030095577239990234
Vid_Inj,8,1,7,DT,0.49515,0.49515,0.49514877356144404,0.49515,0.49511809020109593,-0.009700000000000042,0.4951499999999999,0.12496113777160645,0.003003358840942383
Vid_Inj,8,1,8,DT,0.49855,0.49855000000000005,0.49854940222316213,0.49855000000000005,0.49849833404461913,-0.0028999999999999027,0.49855000000000005,0.12254214286804199,0.003003835678100586
Vid_Inj,8,1,9,DT,0.4965,0.4965,0.49649969071267136,0.4965,0.4964888774393026,-0.006999999999999895,0.49649999999999994,0.12444281578063965,0.0030002593994140625
